"","nodeLabel","CpG","correlations"
"cg02271227","VAE91","cg02271227",0.530972779117596
"cg18549688","VAE91","cg18549688",0.530954157285832
"cg26242302","VAE91","cg26242302",-0.530950375800159
"cg07661904","VAE91","cg07661904",0.530911530931302
"cg23633059","VAE91","cg23633059",0.530896765070812
"cg24087039","VAE91","cg24087039",-0.530891078052688
"cg06872673","VAE91","cg06872673",-0.530886754628055
"cg00753287","VAE91","cg00753287",-0.530874743803419
"cg04324821","VAE91","cg04324821",0.530848057866462
"cg03126561","VAE91","cg03126561",0.530845836275634
"cg05645316","VAE91","cg05645316",-0.530820871305498
"cg02220837","VAE91","cg02220837",-0.530746764063505
"cg06488505","VAE91","cg06488505",-0.530734635922639
"cg02836764","VAE91","cg02836764",-0.530714277836983
"cg12261786","VAE91","cg12261786",-0.530687949812024
"cg25516235","VAE91","cg25516235",-0.530674283823766
"cg26648024","VAE91","cg26648024",-0.530646101373295
"cg04741118","VAE91","cg04741118",-0.530610663100321
"cg11248166","VAE91","cg11248166",0.530581332731986
"cg03109921","VAE91","cg03109921",-0.530568812808824
"cg09583379","VAE91","cg09583379",-0.530561212732895
"cg05591270","VAE91","cg05591270",-0.530535397482354
"cg23196756","VAE91","cg23196756",-0.530529263793791
"cg06649737","VAE91","cg06649737",-0.530507751764466
"cg13490227","VAE91","cg13490227",-0.530475361691163
"cg04920032","VAE91","cg04920032",-0.530468174256991
"cg19247032","VAE91","cg19247032",-0.530395659603166
"cg25080182","VAE91","cg25080182",-0.530392255226595
"cg05179921","VAE91","cg05179921",-0.530382707755268
"cg02880679","VAE91","cg02880679",-0.530352476689575
"cg09747445","VAE91","cg09747445",-0.530298425556765
"cg10089865","VAE91","cg10089865",-0.530276005003629
"cg20091187","VAE91","cg20091187",-0.530259994938851
"cg03944072","VAE91","cg03944072",-0.53023293409015
"cg02793162","VAE91","cg02793162",-0.530213576407774
"cg24296761","VAE91","cg24296761",-0.530192578138105
"cg01021487","VAE91","cg01021487",-0.530185122787249
"cg04874286","VAE91","cg04874286",-0.530139756632114
"cg23449696","VAE91","cg23449696",0.530120644596473
"cg06837799","VAE91","cg06837799",-0.530110983880104
"cg13626881","VAE91","cg13626881",-0.530109892365335
"cg13527872","VAE91","cg13527872",0.53009051552932
"cg03726739","VAE91","cg03726739",0.53006955471918
"cg02721065","VAE91","cg02721065",-0.530067707012925
"cg02347113","VAE91","cg02347113",-0.530012788392487
"cg16545821","VAE91","cg16545821",-0.530009102798441
"cg12715285","VAE91","cg12715285",-0.530002099527793
"cg07203024","VAE91","cg07203024",-0.529999383323081
"cg06525670","VAE91","cg06525670",0.529985375890881
"cg08075204","VAE91","cg08075204",0.529910600231012
"cg02679503","VAE91","cg02679503",-0.529846523108243
"cg20837557","VAE91","cg20837557",0.529841724203584
"cg25631688","VAE91","cg25631688",-0.529806420229732
"cg22729681","VAE91","cg22729681",-0.529798342837228
"cg20451705","VAE91","cg20451705",-0.529795001594629
"cg01030476","VAE91","cg01030476",-0.529692515183339
"cg16377679","VAE91","cg16377679",-0.529656199586063
"cg22706505","VAE91","cg22706505",-0.529649123688764
"cg19350375","VAE91","cg19350375",-0.529641824953339
"cg06484274","VAE91","cg06484274",0.529640183631414
"cg11549848","VAE91","cg11549848",-0.529631623085763
"cg14938181","VAE91","cg14938181",-0.529617115330276
"cg01843264","VAE91","cg01843264",-0.529609572171729
"cg23313885","VAE91","cg23313885",0.529608255813983
"cg19726321","VAE91","cg19726321",-0.529587413372553
"cg02900990","VAE91","cg02900990",-0.529521982918196
"cg09359006","VAE91","cg09359006",-0.529479494447289
"cg20900312","VAE91","cg20900312",-0.529390530756605
"cg02097203","VAE91","cg02097203",0.529346329584166
"cg16163382","VAE91","cg16163382",0.529311300936032
"cg21263566","VAE91","cg21263566",-0.529309985432098
"cg03106413","VAE91","cg03106413",-0.52929083008399
"cg20180513","VAE91","cg20180513",-0.52928763659818
"cg13458609","VAE91","cg13458609",-0.52928229944368
"cg08843064","VAE91","cg08843064",0.529281998267999
"cg01360333","VAE91","cg01360333",-0.529272862716477
"cg18574274","VAE91","cg18574274",-0.52926505444306
"cg14286378","VAE91","cg14286378",-0.529139884933237
"cg26582803","VAE91","cg26582803",-0.529120349515959
"cg12098156","VAE91","cg12098156",-0.529067926849332
"cg12905592","VAE91","cg12905592",-0.529066576933686
"cg24268966","VAE91","cg24268966",-0.529064282366488
"cg13564588","VAE91","cg13564588",-0.529038076636423
"cg03924551","VAE91","cg03924551",-0.529027467538653
"cg02985445","VAE91","cg02985445",-0.529003566979925
"cg05365320","VAE91","cg05365320",-0.528913422254327
"cg11832395","VAE91","cg11832395",-0.528904004809698
"cg01288184","VAE91","cg01288184",0.528862166724689
"cg05583636","VAE91","cg05583636",-0.528856345491688
"cg18333041","VAE91","cg18333041",-0.528839492275439
"cg07276338","VAE91","cg07276338",-0.528811234935296
"cg08532862","VAE91","cg08532862",-0.528804954546223
"cg06267075","VAE91","cg06267075",-0.528798100883719
"cg16151362","VAE91","cg16151362",0.528791844675772
"cg26621046","VAE91","cg26621046",-0.528786730318639
"cg24193140","VAE91","cg24193140",-0.528781916339547
"cg16703420","VAE91","cg16703420",-0.528763239176951
"cg09427605","VAE91","cg09427605",-0.528745009186428
"cg26761572","VAE91","cg26761572",-0.528723563491024
"cg05721839","VAE91","cg05721839",0.528688605316259
"cg04508870","VAE91","cg04508870",-0.528661913626304
"cg01024455","VAE91","cg01024455",-0.528605680733775
"cg13670531","VAE91","cg13670531",-0.528596942881246
"cg08250921","VAE91","cg08250921",-0.528531524979937
"cg09308639","VAE91","cg09308639",-0.528492346529664
"cg20164964","VAE91","cg20164964",-0.528489649263968
"cg04017512","VAE91","cg04017512",-0.528474046911808
"cg07673080","VAE91","cg07673080",-0.528466640022003
"cg05320842","VAE91","cg05320842",-0.528454777847401
"cg27208079","VAE91","cg27208079",-0.528429152602645
"cg00149213","VAE91","cg00149213",0.528426859451494
"cg11944797","VAE91","cg11944797",-0.528417712233319
"cg09148630","VAE91","cg09148630",-0.528404156553485
"cg23895495","VAE91","cg23895495",-0.528380877219579
"cg17675712","VAE91","cg17675712",-0.528356863412812
"cg25325053","VAE91","cg25325053",-0.528315499547112
"cg00169930","VAE91","cg00169930",-0.528305249880266
"cg25426302","VAE91","cg25426302",-0.52824162534027
"cg11863380","VAE91","cg11863380",-0.528216815791461
"cg02061804","VAE91","cg02061804",-0.528192256775337
"cg26713755","VAE91","cg26713755",-0.528090755759346
"cg25453677","VAE91","cg25453677",-0.528080955746022
"cg00421144","VAE91","cg00421144",-0.5280630227886
"cg22900415","VAE91","cg22900415",0.527934303904343
"cg24565274","VAE91","cg24565274",-0.527902228428307
"cg24690709","VAE91","cg24690709",0.527825063383741
"cg10187713","VAE91","cg10187713",-0.527822780843901
"cg23518532","VAE91","cg23518532",-0.527819062367521
"cg26514117","VAE91","cg26514117",-0.527769355819168
"cg27460531","VAE91","cg27460531",-0.527768421231064
"cg06814287","VAE91","cg06814287",-0.527741991994979
"cg12626589","VAE91","cg12626589",-0.527712474548263
"cg03646329","VAE91","cg03646329",-0.527692211760586
"cg02310454","VAE91","cg02310454",-0.527677828532587
"cg06128521","VAE91","cg06128521",-0.52766539433599
"cg10638827","VAE91","cg10638827",-0.527611502058782
"cg02576296","VAE91","cg02576296",-0.527611133762859
"cg18919915","VAE91","cg18919915",-0.527534302835486
"cg17971649","VAE91","cg17971649",-0.527503321995433
"cg23332689","VAE91","cg23332689",-0.527468944388093
"cg24744430","VAE91","cg24744430",0.527466115428424
"cg23637349","VAE91","cg23637349",-0.527445957477755
"cg12297970","VAE91","cg12297970",-0.527411505190208
"cg23643100","VAE91","cg23643100",-0.527384386390088
"cg03332546","VAE91","cg03332546",-0.527383222705839
"cg22514229","VAE91","cg22514229",-0.527345025259232
"cg18804667","VAE91","cg18804667",-0.527317031380211
"cg08739221","VAE91","cg08739221",-0.527264524472546
"cg04497752","VAE91","cg04497752",-0.527153177310798
"cg22203867","VAE91","cg22203867",-0.527131930618187
"cg05870586","VAE91","cg05870586",-0.527121973513031
"cg16973098","VAE91","cg16973098",0.527014052701868
"cg04087571","VAE91","cg04087571",-0.526999558667423
"cg11139090","VAE91","cg11139090",0.526965012416029
"cg13572771","VAE91","cg13572771",-0.526957030567331
"cg19333883","VAE91","cg19333883",-0.526929339439438
"cg19702397","VAE91","cg19702397",-0.526925542024575
"cg14190434","VAE91","cg14190434",-0.526924453281967
"cg16101080","VAE91","cg16101080",-0.526896901528645
"cg19917565","VAE91","cg19917565",0.526883495647913
"cg09721595","VAE91","cg09721595",-0.526789758637333
"cg23885562","VAE91","cg23885562",-0.526761197408212
"cg07225857","VAE91","cg07225857",-0.526735228779796
"cg21038780","VAE91","cg21038780",-0.526722903491323
"cg23502639","VAE91","cg23502639",-0.526711868558009
"cg09086615","VAE91","cg09086615",-0.526683351120412
"cg09445935","VAE91","cg09445935",-0.526669058518136
"cg03958512","VAE91","cg03958512",-0.526630180423736
"cg10194295","VAE91","cg10194295",0.52653082228834
"cg07268431","VAE91","cg07268431",-0.526514241786416
"cg07196577","VAE91","cg07196577",-0.526422310841803
"cg04943879","VAE91","cg04943879",-0.526406419913717
"cg00518941","VAE91","cg00518941",-0.526395010779241
"cg05202616","VAE91","cg05202616",-0.52633434909102
"cg06714761","VAE91","cg06714761",-0.526302548796929
"cg14452015","VAE91","cg14452015",-0.526279044231732
"cg08371852","VAE91","cg08371852",-0.526226906585003
"cg01957897","VAE91","cg01957897",-0.526215302696702
"cg09952595","VAE91","cg09952595",-0.526200604802076
"cg04086097","VAE91","cg04086097",0.526188972482747
"cg15773251","VAE91","cg15773251",-0.526175821647555
"cg01093854","VAE91","cg01093854",-0.52616042850353
"cg02636348","VAE91","cg02636348",-0.526133102176596
"cg11584936","VAE91","cg11584936",-0.526126883848796
"cg03555299","VAE91","cg03555299",-0.526110545628284
"cg04641165","VAE91","cg04641165",-0.5261059902645
"cg16512640","VAE91","cg16512640",-0.526101410930045
"cg00868476","VAE91","cg00868476",-0.52608984657658
"cg07165066","VAE91","cg07165066",0.526087645121016
"cg02986266","VAE91","cg02986266",0.52604850216721
"cg05165087","VAE91","cg05165087",-0.526042360911598
"cg10167233","VAE91","cg10167233",-0.52600802442221
"cg22549437","VAE91","cg22549437",-0.525982504656108
"cg18266594","VAE91","cg18266594",-0.525971929452958
"cg04326808","VAE91","cg04326808",-0.525935066799878
"cg08105813","VAE91","cg08105813",-0.525928776489623
"cg01081168","VAE91","cg01081168",-0.525921076324981
"cg09756855","VAE91","cg09756855",-0.525920039180953
"cg14486463","VAE91","cg14486463",-0.525879698495843
"cg21145686","VAE91","cg21145686",-0.525867013810187
"cg20238197","VAE91","cg20238197",-0.525854560184349
"cg26717066","VAE91","cg26717066",-0.525849458367814
"cg09785991","VAE91","cg09785991",-0.525846087406531
"cg04317051","VAE91","cg04317051",-0.525829947296703
"cg21870145","VAE91","cg21870145",-0.525805067669457
"cg18423469","VAE91","cg18423469",-0.525766978461088
"cg14927218","VAE91","cg14927218",-0.525765608415498
"cg06373167","VAE91","cg06373167",-0.525753551595653
"cg09145690","VAE91","cg09145690",-0.525722713590777
"cg12866859","VAE91","cg12866859",-0.525698323921456
"cg25298189","VAE91","cg25298189",-0.525655233608341
"cg09170207","VAE91","cg09170207",-0.525652332469267
"cg01583485","VAE91","cg01583485",-0.525632791195197
"cg04575478","VAE91","cg04575478",-0.52563024574534
"cg25219333","VAE91","cg25219333",-0.525620204960207
"cg06411879","VAE91","cg06411879",-0.5255917864438
"cg26288449","VAE91","cg26288449",-0.525563175179944
"cg16405876","VAE91","cg16405876",-0.525552375966523
"cg25945642","VAE91","cg25945642",-0.525537557259242
"cg18645493","VAE91","cg18645493",-0.525535267703619
"cg20769856","VAE91","cg20769856",0.525529758200189
"cg08145262","VAE91","cg08145262",-0.525519918767684
"cg12107466","VAE91","cg12107466",-0.525489414754983
"cg01704198","VAE91","cg01704198",-0.525477138042724
"cg19379569","VAE91","cg19379569",-0.525447066872539
"cg19241089","VAE91","cg19241089",-0.525438406513518
"cg24756403","VAE91","cg24756403",-0.525437005786724
"cg26226650","VAE91","cg26226650",-0.525423417157475
"cg02637282","VAE91","cg02637282",0.525417228919569
"cg10722217","VAE91","cg10722217",-0.525417159293197
"cg04285710","VAE91","cg04285710",0.525365216175912
"cg18603838","VAE91","cg18603838",-0.525346999101562
"cg05048475","VAE91","cg05048475",-0.52531333010871
"cg14948379","VAE91","cg14948379",-0.525296494250211
"cg04642105","VAE91","cg04642105",-0.525273676945497
"cg24277007","VAE91","cg24277007",0.525232305805152
"cg25606172","VAE91","cg25606172",-0.525208833136285
"cg02882530","VAE91","cg02882530",-0.525187173456897
"cg08939418","VAE91","cg08939418",0.525173269210213
"cg15082875","VAE91","cg15082875",-0.525132248719252
"cg01483119","VAE91","cg01483119",-0.525132092594712
"cg01717649","VAE91","cg01717649",-0.525124293535672
"cg00504569","VAE91","cg00504569",-0.525113856757008
"cg22502171","VAE91","cg22502171",-0.525113486842551
"cg26055747","VAE91","cg26055747",-0.525095439701925
"cg24920933","VAE91","cg24920933",-0.525071451890385
"cg13065504","VAE91","cg13065504",-0.525043323772602
"cg20825022","VAE91","cg20825022",0.525024120595761
"cg01434562","VAE91","cg01434562",0.524924437613949
"cg24210813","VAE91","cg24210813",-0.524912116524672
"cg13430173","VAE91","cg13430173",-0.524911410097944
"cg02502704","VAE91","cg02502704",-0.524902953286937
"cg16819381","VAE91","cg16819381",-0.524897456359782
"cg14854517","VAE91","cg14854517",-0.52487931533283
"cg04498801","VAE91","cg04498801",-0.524845614765955
"cg01066056","VAE91","cg01066056",-0.524824466026681
"cg08726667","VAE91","cg08726667",-0.524792249603795
"cg20065217","VAE91","cg20065217",0.524732818707225
"cg10120764","VAE91","cg10120764",-0.524723101889589
"cg02363969","VAE91","cg02363969",-0.524701817167293
"cg26313337","VAE91","cg26313337",-0.524695547486989
"cg04242396","VAE91","cg04242396",-0.524690808142233
"cg15772013","VAE91","cg15772013",-0.524660864389164
"cg02710860","VAE91","cg02710860",-0.52465417538471
"cg03772567","VAE91","cg03772567",-0.524548006337566
"cg03617867","VAE91","cg03617867",-0.524475217724625
"cg26200239","VAE91","cg26200239",-0.524454574509668
"cg02110858","VAE91","cg02110858",-0.524401135518206
"cg08021615","VAE91","cg08021615",-0.524390263320879
"cg00274203","VAE91","cg00274203",-0.524381721895823
"cg18395632","VAE91","cg18395632",-0.524375041061041
"cg13906811","VAE91","cg13906811",0.524312788690196
"cg22518157","VAE91","cg22518157",0.524271558380657
"cg25208821","VAE91","cg25208821",-0.52426180620098
"cg09723979","VAE91","cg09723979",-0.524215018558493
"cg11970695","VAE91","cg11970695",-0.524199272781807
"cg03691530","VAE91","cg03691530",-0.524170188747708
"cg19754282","VAE91","cg19754282",-0.524132192993761
"cg10022155","VAE91","cg10022155",-0.524123228600287
"cg07866212","VAE91","cg07866212",0.524120228445906
"cg04215800","VAE91","cg04215800",-0.524106826761515
"cg07956434","VAE91","cg07956434",-0.524106449213367
"cg15944856","VAE91","cg15944856",-0.524094470420947
"cg26137103","VAE91","cg26137103",-0.52406844881185
"cg06003022","VAE91","cg06003022",-0.524062252456227
"cg23031484","VAE91","cg23031484",-0.524054788836919
"cg00149708","VAE91","cg00149708",-0.524039937460188
"cg13677289","VAE91","cg13677289",-0.524013531680361
"cg12840933","VAE91","cg12840933",-0.523985766840376
"cg26591930","VAE91","cg26591930",0.523930074843328
"cg10264003","VAE91","cg10264003",0.523911117014358
"cg01932691","VAE91","cg01932691",0.523905660357731
"cg14439774","VAE91","cg14439774",-0.523902760879671
"cg10043090","VAE91","cg10043090",-0.523861240297889
"cg02723533","VAE91","cg02723533",-0.523785439948672
"cg05204104","VAE91","cg05204104",0.523734436781848
"cg15991104","VAE91","cg15991104",0.523726410166075
"cg26396357","VAE91","cg26396357",-0.523585140508791
"cg03587117","VAE91","cg03587117",-0.523571562628895
"cg01161644","VAE91","cg01161644",-0.523568536471567
"cg04508984","VAE91","cg04508984",-0.523549160520138
"cg16285854","VAE91","cg16285854",-0.523529825602034
"cg23849812","VAE91","cg23849812",-0.523507151646369
"cg08016315","VAE91","cg08016315",-0.523476094629077
"cg14768087","VAE91","cg14768087",-0.523458114681948
"cg14953730","VAE91","cg14953730",-0.523425441015844
"cg13932122","VAE91","cg13932122",-0.523408232076619
"cg03593259","VAE91","cg03593259",0.523340403926639
"cg21195843","VAE91","cg21195843",-0.523337240592899
"cg26572361","VAE91","cg26572361",-0.523324450601689
"cg18166959","VAE91","cg18166959",-0.523297281745821
"cg03372736","VAE91","cg03372736",-0.523274829238852
"cg26066724","VAE91","cg26066724",-0.523223970539845
"cg07438401","VAE91","cg07438401",-0.52313118426331
"cg22507772","VAE91","cg22507772",-0.523125727606684
"cg10827488","VAE91","cg10827488",0.523106659511388
"cg05405389","VAE91","cg05405389",0.523105133430504
"cg18623649","VAE91","cg18623649",-0.522996923164084
"cg03839717","VAE91","cg03839717",0.522990181206409
"cg02639366","VAE91","cg02639366",-0.522941974027711
"cg04895345","VAE91","cg04895345",0.522840974698901
"cg00096603","VAE91","cg00096603",-0.522828581459363
"cg04108706","VAE91","cg04108706",-0.522822692721784
"cg26871347","VAE91","cg26871347",-0.522798912131771
"cg06351796","VAE91","cg06351796",-0.52276063499433
"cg22960833","VAE91","cg22960833",-0.522760094774067
"cg03065447","VAE91","cg03065447",0.522740164142288
"cg13493546","VAE91","cg13493546",-0.52270083806542
"cg20545409","VAE91","cg20545409",0.522678480602731
"cg00901161","VAE91","cg00901161",-0.522654466786732
"cg02827340","VAE91","cg02827340",-0.522642490430414
"cg10958087","VAE91","cg10958087",-0.522632628407397
"cg14593418","VAE91","cg14593418",-0.522623657728655
"cg10487659","VAE91","cg10487659",-0.522621102248478
"cg21038703","VAE91","cg21038703",-0.522588189879078
"cg11070191","VAE91","cg11070191",-0.522506931101726
"cg14016187","VAE91","cg14016187",-0.522488605060041
"cg18605987","VAE91","cg18605987",-0.522468208037269
"cg21727223","VAE91","cg21727223",-0.522439672169575
"cg24503449","VAE91","cg24503449",-0.522437715795532
"cg08299521","VAE91","cg08299521",0.522416422651059
"cg08799350","VAE91","cg08799350",-0.522414449395157
"cg03114410","VAE91","cg03114410",-0.522341103339053
"cg01347702","VAE91","cg01347702",-0.522293897066104
"cg04791601","VAE91","cg04791601",-0.522288353144464
"cg24427660","VAE91","cg24427660",-0.5222538907976
"cg02378006","VAE91","cg02378006",-0.522248595223088
"cg04806409","VAE91","cg04806409",-0.522232258811983
"cg25083763","VAE91","cg25083763",-0.522226272768638
"cg20711218","VAE91","cg20711218",0.522218792517937
"cg27573298","VAE91","cg27573298",0.522197881204062
"cg25015613","VAE91","cg25015613",-0.522181887934287
"cg11390489","VAE91","cg11390489",-0.522146877728773
"cg07558690","VAE91","cg07558690",-0.522142657727605
"cg00051307","VAE91","cg00051307",-0.522139016600638
"cg05504085","VAE91","cg05504085",0.522118199251457
"cg02849401","VAE91","cg02849401",-0.522043980667234
"cg06067842","VAE91","cg06067842",-0.522025732258069
"cg16652392","VAE91","cg16652392",-0.52201611094713
"cg13797402","VAE91","cg13797402",-0.52201344973636
"cg02695567","VAE91","cg02695567",0.522007012321972
"cg06465194","VAE91","cg06465194",0.521965701471376
"cg08017756","VAE91","cg08017756",-0.521955080960927
"cg19952454","VAE91","cg19952454",-0.521924119636133
"cg14654171","VAE91","cg14654171",0.521906417382904
"cg12592179","VAE91","cg12592179",-0.521888066936426
"cg10492240","VAE91","cg10492240",-0.52187777916661
"cg21266698","VAE91","cg21266698",-0.521875764765117
"cg13928909","VAE91","cg13928909",-0.521786480848607
"cg01443285","VAE91","cg01443285",-0.521774074160998
"cg06919312","VAE91","cg06919312",-0.521761823053081
"cg26886875","VAE91","cg26886875",-0.521760133846345
"cg12559925","VAE91","cg12559925",-0.521744126311224
"cg06827850","VAE91","cg06827850",-0.521680982122367
"cg21166775","VAE91","cg21166775",-0.521672248455568
"cg05469885","VAE91","cg05469885",-0.521623053973112
"cg11468819","VAE91","cg11468819",0.521616016533016
"cg24093028","VAE91","cg24093028",-0.521597287381306
"cg16523655","VAE91","cg16523655",-0.521538942750869
"cg00806138","VAE91","cg00806138",-0.521521363170478
"cg25999891","VAE91","cg25999891",-0.521497625389448
"cg19779057","VAE91","cg19779057",-0.521458648533926
"cg00428457","VAE91","cg00428457",-0.521454829545464
"cg08371532","VAE91","cg08371532",-0.521449048216131
"cg08692676","VAE91","cg08692676",-0.521426275225422
"cg13840174","VAE91","cg13840174",0.521423975608795
"cg11851804","VAE91","cg11851804",0.521390101382482
"cg03927470","VAE91","cg03927470",-0.521364851761045
"cg19509076","VAE91","cg19509076",-0.521342783511368
"cg16320419","VAE91","cg16320419",-0.521337186748367
"cg04142750","VAE91","cg04142750",-0.521254202612283
"cg03767333","VAE91","cg03767333",-0.521251506046967
"cg18889092","VAE91","cg18889092",-0.521227057760378
"cg24706564","VAE91","cg24706564",-0.521204687848723
"cg27380459","VAE91","cg27380459",-0.521195665228288
"cg16734433","VAE91","cg16734433",-0.521185391211868
"cg05694563","VAE91","cg05694563",-0.521171715986261
"cg15863598","VAE91","cg15863598",-0.521162932077631
"cg24079811","VAE91","cg24079811",-0.521105645481174
"cg01691710","VAE91","cg01691710",0.521105529692078
"cg07555102","VAE91","cg07555102",-0.5210660922611
"cg10466548","VAE91","cg10466548",0.521059554171918
"cg21805731","VAE91","cg21805731",-0.52105116867435
"cg23725149","VAE91","cg23725149",0.521012645717846
"cg18498565","VAE91","cg18498565",-0.520998280686003
"cg27024654","VAE91","cg27024654",-0.520985551203756
"cg02571436","VAE91","cg02571436",0.520967958766662
"cg02752529","VAE91","cg02752529",-0.520963090334445
"cg24691891","VAE91","cg24691891",-0.520921906989067
"cg03792964","VAE91","cg03792964",0.520912566742502
"cg18238908","VAE91","cg18238908",-0.520842469201206
"cg00874589","VAE91","cg00874589",-0.520838418645739
"cg01165909","VAE91","cg01165909",-0.520807111651589
"cg24216908","VAE91","cg24216908",-0.520799458712758
"cg17622531","VAE91","cg17622531",-0.520703159993744
"cg16112162","VAE91","cg16112162",0.52065149290554
"cg08847775","VAE91","cg08847775",0.520576918598314
"cg17030628","VAE91","cg17030628",-0.520530876799782
"cg17586094","VAE91","cg17586094",-0.52051328445136
"cg01433520","VAE91","cg01433520",-0.520501223225103
"cg08060501","VAE91","cg08060501",-0.520450395309185
"cg01336162","VAE91","cg01336162",-0.520443849670479
"cg03120102","VAE91","cg03120102",-0.520425280797078
"cg02657611","VAE91","cg02657611",-0.520423684203214
"cg21501358","VAE91","cg21501358",0.520363216326505
"cg20655099","VAE91","cg20655099",-0.520355196618449
"cg02909176","VAE91","cg02909176",-0.520352747379342
"cg05358291","VAE91","cg05358291",-0.520331994082179
"cg25094834","VAE91","cg25094834",-0.520326841832244
"cg17873645","VAE91","cg17873645",-0.520290502014137
"cg03482221","VAE91","cg03482221",-0.520282945117308
"cg24923516","VAE91","cg24923516",0.520278218664124
"cg14818277","VAE91","cg14818277",-0.520264434397323
"cg10919111","VAE91","cg10919111",-0.52026328584851
"cg27606671","VAE91","cg27606671",-0.520257029654322
"cg07107756","VAE91","cg07107756",-0.520240129455817
"cg09001989","VAE91","cg09001989",-0.52023369372169
"cg06108383","VAE91","cg06108383",-0.520231241414011
"cg00208274","VAE91","cg00208274",-0.520166575805407
"cg07440264","VAE91","cg07440264",-0.520158146209901
"cg09862193","VAE91","cg09862193",-0.520155192199229
"cg01522553","VAE91","cg01522553",-0.520068124798932
"cg22355525","VAE91","cg22355525",-0.519991231543127
"cg24877842","VAE91","cg24877842",-0.519986498954893
"cg10378735","VAE91","cg10378735",-0.519964487695737
"cg22103414","VAE91","cg22103414",-0.519897816539145
"cg00136547","VAE91","cg00136547",-0.519867539813387
"cg13557337","VAE91","cg13557337",-0.519822029080371
"cg10480249","VAE91","cg10480249",-0.519818386198165
"cg25291653","VAE91","cg25291653",-0.519785864469616
"cg27015047","VAE91","cg27015047",-0.519771436678132
"cg04164838","VAE91","cg04164838",0.519751540555733
"cg11283404","VAE91","cg11283404",-0.519703732726522
"cg25899154","VAE91","cg25899154",-0.519647274283165
"cg27080259","VAE91","cg27080259",-0.51964698651546
"cg26069353","VAE91","cg26069353",0.519631984905779
"cg20685233","VAE91","cg20685233",-0.519614186169804
"cg13546514","VAE91","cg13546514",-0.519606148448264
"cg06836102","VAE91","cg06836102",-0.519601644418302
"cg24988036","VAE91","cg24988036",-0.519600955625761
"cg25163611","VAE91","cg25163611",-0.519594223735729
"cg01244651","VAE91","cg01244651",-0.519589398821708
"cg06873024","VAE91","cg06873024",0.51958304866404
"cg06262280","VAE91","cg06262280",-0.519573464278232
"cg09739165","VAE91","cg09739165",-0.519568339848083
"cg04061506","VAE91","cg04061506",-0.519550191241074
"cg03343063","VAE91","cg03343063",0.519547912627831
"cg13575217","VAE91","cg13575217",0.519525674065962
"cg15205547","VAE91","cg15205547",0.519499038467123
"cg03513893","VAE91","cg03513893",-0.51947601797375
"cg18454510","VAE91","cg18454510",-0.519470500085804
"cg11976592","VAE91","cg11976592",-0.519464609677477
"cg23392845","VAE91","cg23392845",-0.519463706952513
"cg27570992","VAE91","cg27570992",-0.519453122708234
"cg01984802","VAE91","cg01984802",0.519447247211373
"cg04106389","VAE91","cg04106389",0.519446524860307
"cg10694598","VAE91","cg10694598",-0.519434396719441
"cg04418999","VAE91","cg04418999",-0.51942612024399
"cg07002832","VAE91","cg07002832",-0.51942126432752
"cg04772968","VAE91","cg04772968",-0.519402489536756
"cg13261802","VAE91","cg13261802",-0.519397260580311
"cg12277870","VAE91","cg12277870",-0.519384787023914
"cg19150842","VAE91","cg19150842",-0.519381317644181
"cg01259782","VAE91","cg01259782",-0.519376518739515
"cg14702960","VAE91","cg14702960",-0.519368051860861
"cg14918744","VAE91","cg14918744",-0.519288548606803
"cg19252245","VAE91","cg19252245",-0.51928379135307
"cg07050692","VAE91","cg07050692",-0.519275630844879
"cg19505458","VAE91","cg19505458",-0.519249185846621
"cg04062119","VAE91","cg04062119",-0.519243809731052
"cg05746403","VAE91","cg05746403",-0.519220086874194
"cg04807106","VAE91","cg04807106",-0.519161003288401
"cg09325003","VAE91","cg09325003",-0.519114850074942
"cg23012591","VAE91","cg23012591",-0.519109340561161
"cg22670759","VAE91","cg22670759",-0.519082490186169
"cg11977716","VAE91","cg11977716",0.519068556583248
"cg02827572","VAE91","cg02827572",-0.519044239050144
"cg14283647","VAE91","cg14283647",-0.51904043928985
"cg14556909","VAE91","cg14556909",0.518932472399233
"cg06143658","VAE91","cg06143658",-0.5188844841695
"cg03997992","VAE91","cg03997992",-0.518875434932699
"cg14620267","VAE91","cg14620267",-0.518866183753161
"cg04497889","VAE91","cg04497889",-0.518865352332059
"cg08835915","VAE91","cg08835915",-0.518862058543365
"cg13104274","VAE91","cg13104274",-0.518849359903344
"cg13855998","VAE91","cg13855998",-0.518820767685179
"cg05000772","VAE91","cg05000772",-0.518816868298512
"cg12805491","VAE91","cg12805491",-0.518800672834257
"cg23892924","VAE91","cg23892924",-0.518737813026478
"cg23470139","VAE91","cg23470139",-0.518714379803207
"cg24784466","VAE91","cg24784466",-0.518701489867202
"cg08505883","VAE91","cg08505883",-0.518673840804409
"cg25643208","VAE91","cg25643208",-0.518631362944596
"cg10921702","VAE91","cg10921702",-0.51859437446401
"cg03889013","VAE91","cg03889013",0.518582628893147
"cg26212328","VAE91","cg26212328",0.518580682484262
"cg06638383","VAE91","cg06638383",-0.518577670614436
"cg22395624","VAE91","cg22395624",-0.518574490407022
"cg00532399","VAE91","cg00532399",-0.51854912952169
"cg19561076","VAE91","cg19561076",-0.518517289124448
"cg00977842","VAE91","cg00977842",-0.518511682228274
